"id","Predict"
1,145.876293175796
2,93.3476058973167
3,70.4874062603212
4,236.340047844217
5,87.4941623863329
6,229.028173007782
7,163.90755749024
8,123.725373793215
9,118.423312352534
10,107.664154632672
11,84.5736011893713
12,370.508763647771
13,91.1773336508862
14,202.486140746049
15,132.831337973697
16,149.257437856756
17,84.3822504569342
18,106.681051300129
19,271.621959704466
20,281.466330717165
21,53.5361960194075
22,73.6810351200059
23,120.328618239251
24,103.566381930146
25,298.026988716278
26,94.531633767432
27,107.790799116454
28,119.540474559619
29,154.854480191323
30,95.4405894085582
31,233.628132771696
32,277.588696767644
33,75.7097058637659
34,84.450607166808
35,414.421914794583
36,223.419123727083
37,211.981594911437
38,138.425667088014
39,126.482390831434
40,177.89002118784
41,69.8832371896321
42,71.0621271144526
43,116.566788425417
44,211.563100473755
45,121.572639226952
46,316.94213844832
47,308.54685101996
48,261.182701673631
49,115.99935824771
50,389.82636001585
51,147.029645490509
52,154.719198452873
53,243.306206447278
54,95.6231121909362
55,191.276025456233
56,264.873314873252
57,189.032601972485
58,130.814474814122
59,78.4028866908729
60,120.744324221018
61,187.431700472481
62,133.657644967963
63,73.5781935396383
64,161.933589257313
65,263.454926398372
66,53.6106542318012
67,206.251375833157
68,213.520359583629
69,48.0237186533802
70,130.224552371927
71,185.732740076149
72,184.478658926764
73,61.454797901437
74,115.444648177417
75,175.482076801565
76,165.429244039771
77,463.993805810918
78,474.662308997804
79,223.08732665539
80,129.952597184088
81,104.400657396477
82,110.774261405191
83,165.41208095457
84,126.738811556686
85,65.7286592407471
86,204.285319526011
87,137.940830368338
88,118.210322320031
89,147.558544009127
90,355.531167832833
91,56.4708605402244
92,88.3510871390009
93,97.216433791381
94,238.700393609907
95,382.116836877308
96,99.9182358823934
97,155.281588394757
98,166.972435851269
99,289.093573849552
100,121.494664386303
101,390.260939593245
102,157.095072914721
103,93.9754809060205
104,61.9391543769836
105,289.546318333674
106,59.4703582165991
107,154.124732033725
108,134.299140126649
109,170.687080340918
110,275.418033782702
111,89.9903450312896
112,65.7981720528894
113,236.530031715042
114,97.4880300552596
115,65.7866534368594
116,123.780203535303
117,207.810961729247
118,334.630506021056
119,159.734304983747
120,222.482321931451
121,223.955312929927
122,323.980305169834
123,132.669641617945
124,141.591980921226
125,82.0163031088371
126,147.930421187525
127,120.706400329187
128,122.537717690508
129,415.970726631303
130,106.625925084754
131,251.37177529316
132,151.741195562306
133,98.255248947549
134,89.9560617212458
135,127.64181971944
136,149.744841340012
137,178.899263638907
138,205.041807125461
139,117.011308848556
140,124.229565479791
141,48.2926031618062
142,263.105710549545
143,146.566120816433
144,43.550629481132
145,234.71701321937
146,140.995057304583
147,98.6086260671837
148,50.2935349784168
149,169.21644777331
150,77.0571843133325
151,112.639643994853
152,128.006963218607
153,45.7317499202286
154,144.952541230552
155,130.87539230472
156,350.891405527574
157,265.843862137224
158,124.51218367917
159,266.825028162746
160,439.913228004114
161,303.964753920976
162,294.380543983864
163,187.160032910552
164,83.9795935510371
165,315.595785183343
166,281.664361343761
167,539.848805716359
168,237.778052239236
169,129.863321782092
170,294.651270212651
171,209.860007734353
172,137.042284079541
173,148.453700871023
174,134.470581654061
175,174.864937605185
176,188.865298316663
177,208.379282217387
178,126.415984298797
179,214.259699202398
180,157.720053179087
181,125.495917750875
182,106.001533626403
183,215.30021427647
184,212.644740590026
185,190.5185865666
186,145.365336842416
187,176.019085740581
188,175.767740294643
189,105.14317520189
190,91.7455712449793
191,236.453351185649
192,207.580402629913
193,51.4382534382317
194,252.367060573414
195,291.433185111195
196,114.887855393063
197,250.986335095486
198,53.9367887162746
199,205.061633918945
200,87.4425204364426
201,185.249590419611
202,167.314946906454
203,141.761752841357
204,170.105867945139
205,111.51072397981
206,63.8022638523637
207,138.813424100494
208,136.808715201956
209,331.820166030619
210,135.431167406241
211,169.096868044053
212,66.6631538467067
213,389.657098623761
214,232.195627031974
215,126.199283957326
216,141.783611281385
217,356.054865706754
218,111.169130218211
219,189.140014331572
220,111.615223132729
221,125.698255278727
222,77.4128470084929
223,90.6688322512176
224,130.785109667729
225,131.277564061454
226,143.159964031322
227,227.703306854665
228,84.3004620244006
229,69.7821501885256
230,100.103117911145
231,237.661899697989
232,244.455255463265
233,62.7316466060553
234,200.013539643832
235,603.635545699005
236,136.397038876744
237,244.044570613633
238,98.7505012446112
239,106.220674222517
240,118.340604523222
241,148.235608791546
242,259.875514153346
243,228.236119759894
244,144.896934211984
245,52.898325619162
246,253.610040960146
247,141.84513713647
248,68.743678598393
249,159.666890141639
250,168.299399406107
251,213.656666609002
252,288.055849430011
253,94.0259334079603
254,181.748351109619
255,389.655721050649
256,350.383626431047
257,187.233841065503
258,194.757733000413
259,124.182849303999
260,122.364113443505
261,141.754648738514
262,40.5892293226691
263,252.868406070096
264,115.340511800466
265,59.9712516856366
266,153.995133562445
267,69.5726571799211
268,117.178359425575
269,53.1458771387186
270,412.593397173608
271,183.302703703729
272,93.7032147850098
273,114.038401964572
274,141.413316910373
275,116.976844351434
276,99.0951899441023
277,209.81083749759
278,106.692566678885
279,107.822638741383
280,177.557184556779
281,120.819815971069
282,261.941541546983
283,207.562524898106
284,54.6738479996988
285,52.1853466235591
286,233.15135256466
287,74.2947998046419
288,174.299142532065
289,145.049316955184
290,104.045494492903
291,151.634352442566
292,155.843061703071
293,164.482594364168
294,203.042239936999
295,107.68308359858
296,327.069042744428
297,154.894397687133
298,112.770223745938
299,334.944776472097
300,122.808648027603
301,263.691374426772
302,109.264253721652
303,37.4540764016923
304,199.322887869681
305,113.556756665097
306,115.633985712155
307,147.403458884809
308,107.504518101242
309,96.6806293221668
310,46.6683552590276
311,85.1485128231565
312,96.2439830384698
313,153.615169234832
314,69.4588793089868
315,112.368861026517
316,143.437368586521
317,175.106348460774
318,115.617926454779
319,133.063480135895
320,31.7650758885963
321,188.263337763449
322,46.2983615938071
323,217.6640027677
324,189.998354537226
325,97.2426733425239
326,91.7910781345867
327,150.73272101675
328,95.4751637885364
329,118.314462296654
330,93.7540248857835
331,69.37415803372
332,210.579624262311
333,242.178741272926
334,114.049221148874
335,455.595494571961
336,233.258647939293
337,113.243778878592
338,220.544677113501
339,83.7844580961796
340,118.171609872403
341,104.986553784123
342,179.681444627245
343,176.739421800979
344,158.969371439721
345,97.1807564894588
346,118.767551789888
347,347.32207649804
348,268.937777401618
349,113.785531229264
350,83.1869839259255
351,87.4267450518852
352,138.816198948566
353,65.7381605893029
354,375.166739182042
355,143.460439367906
356,449.772157146423
357,120.147306857512
358,96.0072091634541
359,230.37683547814
360,94.6081256440592
361,195.173815993456
362,76.0016550235539
363,135.385038241878
364,119.590001205134
365,122.064657285345
366,116.523337948843
367,227.340097887799
368,103.505105617597
369,109.495383928245
370,475.41884720121
371,145.210580962514
372,124.778225650157
373,107.86005364791
374,93.5139924258524
375,175.186899500117
376,147.480290120782
377,92.1228193002005
378,77.5989724679253
379,196.174910316725
380,155.231779772518
381,131.793681600673
382,64.0760135017902
383,463.674342213929
384,143.584998760378
385,182.04093603046
386,62.731055188004
387,82.327572998498
388,75.5752126249601
389,63.0425246078097
390,51.6102036927537
391,197.691697262515
392,189.433800578513
393,212.844134743247
394,118.774846899718
395,204.496722040968
396,130.290026917844
397,221.013007118529
398,148.247933044623
399,248.976716655907
400,126.711507585596
401,210.381645034539
402,96.0237005371244
403,167.962714558433
404,128.781318391078
405,86.1903849256509
406,112.638093353726
407,98.2956005615816
408,357.789462807256
409,175.579556524722
410,266.060587871836
411,122.191680393587
412,174.380026029934
413,54.9507073076907
414,194.623938893661
415,190.88889145147
416,92.5418728684994
417,159.321858930336
418,126.360322790911
419,142.705710543321
420,136.186164996307
421,84.7367773095747
422,178.014684754739
423,172.579089450742
424,63.8171839775471
425,246.285039836497
426,268.578687441059
427,168.019946233124
428,153.028273401559
429,101.06854115232
430,151.293241355539
431,127.049511133228
432,191.035366257456
433,87.7167774788423
434,109.534180116397
435,195.448694247929
436,82.9037277850357
437,119.110838080152
438,236.32371706494
439,135.016761370183
440,223.921902756511
441,99.6697536512047
442,120.297564118654
443,186.207691126538
444,313.870713079216
445,270.901422923069
446,299.184006558206
447,113.084878143987
448,52.9151833587229
449,79.5485770064831
450,122.754043569951
451,147.396632411637
452,294.807908991876
453,269.540815922205
454,158.369039664298
455,82.1072567208884
456,74.3954951137248
457,79.4287450091742
458,128.603131961428
459,129.895759221937
460,198.490866100518
461,34.568546317499
462,80.5620481716211
463,205.587926012481
464,142.57656957951
465,84.7115745324065
466,67.3784970412633
467,57.6797012528066
468,77.8673742402567
469,255.644312524612
470,267.784273544819
471,57.6835383387374
472,136.557609400502
473,231.29212215427
474,117.177490783845
475,90.4838222576476
476,149.908052937468
477,141.806973155952
478,113.924826465683
479,95.0154379037685
480,464.050725407067
481,115.128898288956
482,164.461638288781
483,112.786195147575
484,81.6807830623884
485,290.880167792437
486,193.190782325657
487,213.356353724514
488,94.1665028699821
489,66.0621324165142
490,154.562160859829
491,551.482600342704
492,74.4517368651409
493,368.226824807708
494,369.42780159856
495,173.513519639787
496,167.130992724684
497,224.498918878657
498,125.536345705452
499,151.203936763771
500,168.955705105885
501,338.703114679994
502,117.959429367991
503,499.32095424259
504,184.854968407858
505,135.806418906972
506,183.303594535896
507,104.689470662204
508,93.6338208000939
509,515.743520980254
510,170.662589844128
511,327.873467218747
512,162.538469559746
513,178.769079813855
514,197.060123754069
515,277.202549958193
516,81.2911059385841
517,196.48332454336
518,117.815669200237
519,61.765130900524
520,166.608773706403
521,109.600812785646
522,244.501038572168
523,215.045588303205
524,297.618840980041
525,100.838132196252
